302	1149.0
303	1149.0
304	1149.0
305	1149.0
306	1149.0
307	1149.0
308	1149.0
309	1149.0
310	1149.0
311	1149.0
312	1149.0
313	1149.0
314	1149.0
315	1149.0
316	1149.0
317	1149.0
318	1149.0
319	1149.0
320	1149.0
321	1149.0
322	1149.0
323	1149.0
324	1149.0
325	1149.0
326	1149.0
327	1149.0
328	1149.0
329	1149.0
330	1149.0
331	1149.0
332	1149.0
333	1149.0
334	1149.0
335	1149.0
336	1149.0
337	1149.0
338	1149.0
339	1149.0
340	1149.0
341	1149.0
342	1149.0
343	1149.0
344	1149.0
345	1149.0
346	1149.0
347	1149.0
348	1149.0
349	1149.0
350	1149.0
351	1149.0
352	1149.0
353	1149.0
354	1149.0
355	1149.0
356	1149.0
357	1149.0
358	1149.0
359	1149.0
360	1149.0
361	1149.0
362	1149.0
363	1149.0
364	1149.0
365	1149.0
366	1149.0
367	1149.0
368	1149.0
369	1149.0
370	1149.0
371	1149.0
372	1149.0
373	1149.0
374	1149.0
375	1149.0
376	1149.0
377	1149.0
378	1149.0
379	1149.0
380	1149.0
381	1149.0
382	1149.0
383	1149.0
384	1149.0
385	1149.0
386	1149.0
387	1149.0
388	1149.0
389	1149.0
390	1149.0
391	1149.0
392	1149.0
393	1149.0
394	1149.0
395	1149.0
396	1149.0
397	1149.0
398	1149.0
399	1149.0
400	1149.0
401	1149.0
402	1149.0
403	1149.0
404	1149.0
405	1149.0
406	1149.0
407	1149.0
408	1149.0
409	1149.0
410	1149.0
411	1149.0
412	1149.0
413	1149.0
414	1149.0
415	1149.0
416	1149.0
417	1149.0
418	1149.0
419	1149.0
420	1149.0
421	1149.0
422	1149.0
423	1149.0
424	1149.0
425	1149.0
426	1149.0
427	1149.0
428	1149.0
429	1149.0
430	1149.0
431	1149.0
432	1149.0
433	1149.0
434	1149.0
435	1149.0
436	1149.0
437	1149.0
438	1149.0
439	1149.0
440	1149.0
441	1149.0
442	1149.0
443	1149.0
444	1149.0
445	1149.0
446	1149.0
447	1149.0
448	1149.0
449	1149.0
450	1149.0
451	1149.0
452	1149.0
453	1149.0
454	1149.0
455	1149.0
456	1149.0
457	1149.0
458	1149.0
459	1149.0
460	1149.0
461	1149.0
462	1149.0
463	1149.0
464	1149.0
465	1149.0
466	1149.0
467	1149.0
468	1149.0
469	1149.0
470	1149.0
471	1149.0
472	1149.0
473	1149.0
474	1149.0
475	1149.0
476	1149.0
477	1149.0
478	1149.0
479	1149.0
480	1149.0
481	1149.0
482	1149.0
483	1149.0
484	1149.0
485	1149.0
486	1149.0
487	1149.0
488	1149.0
489	1149.0
490	1149.0
491	1149.0
492	1149.0
493	1149.0
494	1149.0
495	1149.0
496	1149.0
497	1149.0
498	1149.0
499	1149.0
